fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-03-08,DL,DL,DL,1799,DL,N3756,1799,12892,LAX,"Los Angeles, CA",11193,CVG,"Cincinnati, OH",1220,1243,23,20,1303,1931,5,1928,1936,8,0,,0,N,248,233,208,1,1900,,,,,,,,,
2018-03-08,DL,DL,DL,1800,DL,N3735D,1800,11433,DTW,"Detroit, MI",12892,LAX,"Los Angeles, CA",1751,1751,0,17,1808,1933,9,1946,1942,-4,0,,0,N,295,291,265,1,1979,,,,,,,,,
2018-03-08,DL,DL,DL,1801,DL,N333NW,1801,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",910,907,-3,14,921,1155,7,1238,1202,-36,0,,0,N,208,175,154,1,1076,,,,,,,,,
2018-03-08,DL,DL,DL,1802,DL,N327DN,1802,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",1052,1051,-1,16,1107,1257,6,1304,1303,-1,0,,0,N,252,252,230,1,1590,,,,,,,,,
2018-03-08,DL,DL,DL,1803,DL,N915DL,1803,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1125,1119,-6,15,1134,1231,4,1245,1235,-10,0,,0,N,80,76,57,1,356,,,,,,,,,
2018-03-08,DL,DL,DL,1803,DL,N915DL,1803,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",1325,1324,-1,15,1339,1441,4,1455,1445,-10,0,,0,N,90,81,62,1,356,,,,,,,,,
2018-03-08,DL,DL,DL,1805,DL,N376DA,1805,13487,MSP,"Minneapolis, MN",14492,RDU,"Raleigh/Durham, NC",2026,2021,-5,15,2036,2326,9,2359,2335,-24,0,,0,N,153,134,110,1,980,,,,,,,,,
2018-03-08,DL,DL,DL,1806,DL,N992AT,1806,14679,SAN,"San Diego, CA",14747,SEA,"Seattle, WA",1510,1505,-5,11,1516,1748,5,1815,1753,-22,0,,0,N,185,168,152,1,1050,,,,,,,,,
2018-03-08,DL,DL,DL,1806,DL,N992AT,1806,14747,SEA,"Seattle, WA",14679,SAN,"San Diego, CA",1140,1135,-5,20,1155,1418,3,1435,1421,-14,0,,0,N,175,166,143,1,1050,,,,,,,,,
2018-03-08,DL,DL,DL,1807,DL,N337NW,1807,11433,DTW,"Detroit, MI",11278,DCA,"Washington, DC",720,716,-4,32,748,854,3,855,857,2,0,,0,N,95,101,66,1,405,,,,,,,,,
2018-03-08,DL,DL,DL,1808,DL,N333NB,1808,10397,ATL,"Atlanta, GA",12217,HSV,"Huntsville, AL",1635,1632,-3,12,1644,1616,3,1629,1619,-10,0,,0,N,54,47,32,1,151,,,,,,,,,
2018-03-08,DL,DL,DL,1808,DL,N333NB,1808,12217,HSV,"Huntsville, AL",10397,ATL,"Atlanta, GA",1704,1702,-2,22,1724,1855,6,1910,1901,-9,0,,0,N,66,59,31,1,151,,,,,,,,,
2018-03-08,DL,DL,DL,1810,DL,N984DL,1810,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",1700,1703,3,16,1719,1815,5,1833,1820,-13,0,,0,N,153,137,116,1,731,,,,,,,,,
2018-03-08,DL,DL,DL,1810,DL,N984DL,1810,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",1915,1912,-3,16,1928,2203,10,2213,2213,0,0,,0,N,118,121,95,1,731,,,,,,,,,
2018-03-08,DL,DL,DL,1811,DL,N591NW,1811,13487,MSP,"Minneapolis, MN",12889,LAS,"Las Vegas, NV",1956,1951,-5,19,2010,2114,7,2120,2121,1,0,,0,N,204,210,184,1,1299,,,,,,,,,
2018-03-08,DL,DL,DL,1812,DL,N332NB,1812,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",2229,2353,84,15,8,41,5,2334,46,72,0,,0,N,125,113,93,1,606,72,0,0,0,0,,,,
2018-03-08,DL,DL,DL,1813,DL,N996AT,1813,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",1622,1618,-4,11,1629,1707,3,1723,1710,-13,0,,0,N,61,52,38,1,223,,,,,,,,,
2018-03-08,DL,DL,DL,1813,DL,N996AT,1813,15249,TLH,"Tallahassee, FL",10397,ATL,"Atlanta, GA",1759,1756,-3,9,1805,1852,10,1907,1902,-5,0,,0,N,68,66,47,1,223,,,,,,,,,
2018-03-08,DL,DL,DL,1814,DL,N914DL,1814,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",1341,1344,3,21,1405,1353,2,1351,1355,4,0,,0,N,70,71,48,1,271,,,,,,,,,
2018-03-08,DL,DL,DL,1814,DL,N914DL,1814,14193,PNS,"Pensacola, FL",10397,ATL,"Atlanta, GA",1432,1434,2,13,1447,1634,5,1649,1639,-10,0,,0,N,77,65,47,1,271,,,,,,,,,
2018-03-08,DL,DL,DL,1815,DL,N919DN,1815,13487,MSP,"Minneapolis, MN",10397,ATL,"Atlanta, GA",845,907,22,17,924,1207,6,1214,1213,-1,0,,0,N,149,126,103,1,907,,,,,,,,,
2018-03-08,DL,DL,DL,1816,DL,N828MH,1816,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",815,814,-1,15,829,924,7,938,931,-7,0,,0,N,203,197,175,1,1199,,,,,,,,,
2018-03-08,DL,DL,DL,1816,DL,N828MH,1816,11292,DEN,"Denver, CO",10397,ATL,"Atlanta, GA",1038,1035,-3,14,1049,1501,9,1530,1510,-20,0,,0,N,172,155,132,1,1199,,,,,,,,,
2018-03-08,DL,DL,DL,1817,DL,N916DN,1817,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",1410,1412,2,15,1427,1525,4,1532,1529,-3,0,,0,N,202,197,178,1,1199,,,,,,,,,
2018-03-08,DL,DL,DL,1818,DL,N553NW,1818,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",655,653,-2,11,704,802,8,820,810,-10,0,,0,N,85,77,58,1,404,,,,,,,,,
2018-03-08,DL,DL,DL,1818,DL,N553NW,1818,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",915,911,-4,15,926,1028,4,1047,1032,-15,0,,0,N,92,81,62,1,404,,,,,,,,,
2018-03-08,DL,DL,DL,1819,DL,N886DN,1819,13342,MKE,"Milwaukee, WI",13487,MSP,"Minneapolis, MN",903,901,-2,12,913,1004,5,1024,1009,-15,0,,0,N,81,68,51,1,297,,,,,,,,,
2018-03-08,DL,DL,DL,1819,DL,N886DN,1819,13487,MSP,"Minneapolis, MN",13342,MKE,"Milwaukee, WI",650,647,-3,36,723,810,3,808,813,5,0,,0,N,78,86,47,1,297,,,,,,,,,
2018-03-08,DL,DL,DL,1820,DL,N304DN,1820,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",1435,1434,-1,16,1450,1643,4,1649,1647,-2,0,,0,N,254,253,233,1,1590,,,,,,,,,
2018-03-08,DL,DL,DL,1821,DL,N3732J,1821,10397,ATL,"Atlanta, GA",14893,SMF,"Sacramento, CA",2016,2008,-8,18,2026,2225,11,2231,2236,5,0,,0,N,315,328,299,1,2092,,,,,,,,,
2018-03-08,DL,DL,DL,1822,DL,N948AT,1822,13204,MCO,"Orlando, FL",14492,RDU,"Raleigh/Durham, NC",1630,1743,73,12,1755,1914,4,1810,1918,68,0,,0,N,100,95,79,1,534,3,0,0,0,65,,,,
2018-03-08,DL,DL,DL,1822,DL,N948AT,1822,14492,RDU,"Raleigh/Durham, NC",13204,MCO,"Orlando, FL",1355,1523,88,13,1536,1658,7,1541,1705,84,0,,0,N,106,102,82,1,534,9,0,0,0,75,,,,
2018-03-08,DL,DL,DL,1823,DL,N942AT,1823,11433,DTW,"Detroit, MI",14492,RDU,"Raleigh/Durham, NC",1525,1524,-1,15,1539,1653,5,1707,1658,-9,0,,0,N,102,94,74,1,501,,,,,,,,,
2018-03-08,DL,DL,DL,1824,DL,N890DN,1824,14057,PDX,"Portland, OR",14869,SLC,"Salt Lake City, UT",600,554,-6,12,606,825,11,851,836,-15,0,,0,N,111,102,79,1,630,,,,,,,,,
2018-03-08,DL,DL,DL,1825,DL,N927AT,1825,13487,MSP,"Minneapolis, MN",10423,AUS,"Austin, TX",1745,1742,-3,14,1756,2004,8,2045,2012,-33,0,,0,N,180,150,128,1,1042,,,,,,,,,
2018-03-08,DL,DL,DL,1826,DL,N556NW,1826,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1307,1306,-1,13,1319,1448,5,1459,1453,-6,0,,0,N,112,107,89,1,581,,,,,,,,,
2018-03-08,DL,DL,DL,1826,DL,N556NW,1826,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1559,1559,0,24,1623,1752,10,1751,1802,11,0,,0,N,112,123,89,1,581,,,,,,,,,
2018-03-08,DL,DL,DL,1827,DL,N660DL,1827,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1100,1057,-3,14,1111,1250,3,1258,1253,-5,0,,0,N,118,116,99,1,581,,,,,,,,,
2018-03-08,DL,DL,DL,1827,DL,N660DL,1827,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1355,1357,2,9,1406,1535,5,1554,1540,-14,0,,0,N,119,103,89,1,581,,,,,,,,,
2018-03-08,DL,DL,DL,1828,DL,N972DL,1828,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",826,822,-4,21,843,920,3,931,923,-8,0,,0,N,65,61,37,1,214,,,,,,,,,
2018-03-08,DL,DL,DL,1828,DL,N972DL,1828,14685,SAV,"Savannah, GA",10397,ATL,"Atlanta, GA",1011,1005,-6,16,1021,1102,6,1118,1108,-10,0,,0,N,67,63,41,1,214,,,,,,,,,
2018-03-08,DL,DL,DL,1829,DL,N941DN,1829,11433,DTW,"Detroit, MI",13303,MIA,"Miami, FL",846,846,0,36,922,1142,11,1157,1153,-4,0,,0,N,191,187,140,1,1145,,,,,,,,,
2018-03-08,DL,DL,DL,1829,DL,N941DN,1829,13303,MIA,"Miami, FL",11433,DTW,"Detroit, MI",1335,1336,1,24,1400,1644,5,1645,1649,4,0,,0,N,190,193,164,1,1145,,,,,,,,,
2018-03-08,DL,DL,DL,1830,DL,N394DA,1830,14869,SLC,"Salt Lake City, UT",12478,JFK,"New York, NY",1726,1726,0,13,1739,2324,18,2354,2342,-12,0,,0,N,268,256,225,1,1990,,,,,,,,,
2018-03-08,DL,DL,DL,1831,DL,N842DN,1831,15304,TPA,"Tampa, FL",13487,MSP,"Minneapolis, MN",750,750,0,32,822,1037,5,1017,1042,25,0,,0,N,207,232,195,1,1306,0,0,25,0,0,,,,
2018-03-08,DL,DL,DL,1832,DL,N319US,1832,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1800,1844,44,21,1905,2051,6,2056,2057,1,0,,0,N,176,133,106,1,762,,,,,,,,,
2018-03-08,DL,DL,DL,1833,DL,N946DN,1833,14869,SLC,"Salt Lake City, UT",11193,CVG,"Cincinnati, OH",936,931,-5,9,940,1429,4,1502,1433,-29,0,,0,N,206,182,169,1,1450,,,,,,,,,
2018-03-08,DL,DL,DL,1834,DL,N973DL,1834,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",1749,1754,5,12,1806,1832,9,1829,1841,12,0,,0,N,100,107,86,1,484,,,,,,,,,
2018-03-08,DL,DL,DL,1834,DL,N973DL,1834,15016,STL,"St. Louis, MO",10397,ATL,"Atlanta, GA",1910,1925,15,13,1938,2140,11,2145,2151,6,0,,0,N,95,86,62,1,484,,,,,,,,,
2018-03-08,DL,DL,DL,1835,DL,N6703D,1835,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",2250,2251,1,16,2307,48,4,106,52,-14,0,,0,N,256,241,221,1,1590,,,,,,,,,
2018-03-08,DL,DL,DL,1836,DL,N951DL,1836,10994,CHS,"Charleston, SC",10397,ATL,"Atlanta, GA",710,706,-4,18,724,812,9,827,821,-6,0,,0,N,77,75,48,1,259,,,,,,,,,
2018-03-08,DL,DL,DL,1837,DL,N375NC,1837,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",2222,2219,-3,14,2233,2330,7,2359,2337,-22,0,,0,N,157,138,117,1,813,,,,,,,,,
2018-03-08,DL,DL,DL,1838,DL,N934DN,1838,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",1005,1002,-3,41,1043,1150,6,1138,1156,18,0,,0,N,93,114,67,1,409,0,0,18,0,0,,,,
2018-03-08,DL,DL,DL,1839,DL,N815DN,1839,13204,MCO,"Orlando, FL",12953,LGA,"New York, NY",1558,1553,-5,16,1609,1810,24,1847,1834,-13,0,,0,N,169,161,121,1,950,,,,,,,,,
2018-03-08,DL,DL,DL,1840,DL,N881DN,1840,11433,DTW,"Detroit, MI",12889,LAS,"Las Vegas, NV",1200,1208,8,15,1223,1317,5,1321,1322,1,0,,0,N,261,254,234,1,1749,,,,,,,,,
2018-03-08,DL,DL,DL,1840,DL,N881DN,1840,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",1425,1423,-2,11,1434,2055,8,2124,2103,-21,0,,0,N,239,220,201,1,1749,,,,,,,,,
2018-03-08,DL,DL,DL,1841,DL,N355NB,1841,13487,MSP,"Minneapolis, MN",11884,GEG,"Spokane, WA",2210,2210,0,21,2231,2315,4,2320,2319,-1,0,,0,N,190,189,164,1,1175,,,,,,,,,
2018-03-08,DL,DL,DL,1842,DL,N850DN,1842,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",759,759,0,16,815,1006,6,1039,1012,-27,0,,0,N,160,133,111,1,762,,,,,,,,,
2018-03-08,DL,DL,DL,1843,DL,N888DU,1843,14869,SLC,"Salt Lake City, UT",10721,BOS,"Boston, MA",1735,1807,32,13,1820,18,7,10,25,15,0,,0,N,275,258,238,1,2105,4,0,0,0,11,,,,
2018-03-08,DL,DL,DL,1844,DL,N1402A,1844,13487,MSP,"Minneapolis, MN",13204,MCO,"Orlando, FL",1819,1943,84,13,1956,2321,9,2238,2330,52,0,,0,N,199,167,145,1,1310,52,0,0,0,0,,,,
2018-03-08,DL,DL,DL,1845,DL,N302DN,1845,11433,DTW,"Detroit, MI",12892,LAX,"Los Angeles, CA",2008,2009,1,34,2043,2209,10,2210,2219,9,0,,0,N,302,310,266,1,1979,,,,,,,,,
2018-03-08,DL,DL,DL,1846,DL,N689DL,1846,14747,SEA,"Seattle, WA",13204,MCO,"Orlando, FL",859,854,-5,11,905,1641,7,1721,1648,-33,0,,0,N,322,294,276,1,2554,,,,,,,,,
2018-03-08,DL,DL,DL,1847,DL,N861DN,1847,14771,SFO,"San Francisco, CA",13487,MSP,"Minneapolis, MN",610,634,24,19,653,1152,3,1146,1155,9,0,,0,N,216,201,179,1,1589,,,,,,,,,
2018-03-08,DL,DL,DL,1848,DL,N319US,1848,11433,DTW,"Detroit, MI",12953,LGA,"New York, NY",710,722,12,37,759,919,10,913,929,16,0,,0,N,123,127,80,1,502,12,0,4,0,0,,,,
2018-03-08,DL,DL,DL,1849,DL,N3756,1849,13204,MCO,"Orlando, FL",11193,CVG,"Cincinnati, OH",700,654,-6,19,713,855,4,913,859,-14,0,,0,N,133,125,102,1,757,,,,,,,,,
2018-03-08,DL,DL,DL,1850,DL,N901DE,1850,10397,ATL,"Atlanta, GA",13485,MSN,"Madison, WI",2128,2127,-1,19,2146,2237,4,2243,2241,-2,0,,0,N,135,134,111,1,707,,,,,,,,,
2018-03-08,DL,DL,DL,1851,DL,N810DN,1851,14679,SAN,"San Diego, CA",11433,DTW,"Detroit, MI",1157,1152,-5,19,1211,1908,5,1922,1913,-9,0,,0,N,265,261,237,1,1956,,,,,,,,,
2018-03-08,DL,DL,DL,1852,DL,N327DN,1852,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",2035,2034,-1,13,2047,2148,3,2203,2151,-12,0,,0,N,88,77,61,1,406,,,,,,,,,
2018-03-08,DL,DL,DL,1853,DL,N946DL,1853,13485,MSN,"Madison, WI",10397,ATL,"Atlanta, GA",545,538,-7,13,551,826,6,858,832,-26,0,,0,N,133,114,95,1,707,,,,,,,,,
2018-03-08,DL,DL,DL,1854,DL,N940DN,1854,11433,DTW,"Detroit, MI",11292,DEN,"Denver, CO",1555,1554,-1,11,1605,1648,7,1718,1655,-23,0,,0,N,203,181,163,1,1123,,,,,,,,,
2018-03-08,DL,DL,DL,1855,DL,N327DN,1855,14869,SLC,"Salt Lake City, UT",10397,ATL,"Atlanta, GA",1359,1406,7,14,1420,1916,8,1939,1924,-15,0,,0,N,220,198,176,1,1590,,,,,,,,,
2018-03-08,DL,DL,DL,1856,DL,N957DL,1856,10397,ATL,"Atlanta, GA",15624,VPS,"Valparaiso, FL",1932,1929,-3,19,1948,1936,4,1945,1940,-5,0,,0,N,73,71,48,1,250,,,,,,,,,
2018-03-08,DL,DL,DL,1857,DL,N813DN,1857,14057,PDX,"Portland, OR",13487,MSP,"Minneapolis, MN",45,41,-4,7,48,532,3,601,535,-26,0,,0,N,196,174,164,1,1426,,,,,,,,,
2018-03-08,DL,DL,DL,1859,DL,N707TW,1859,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",615,612,-3,25,637,1426,7,1450,1433,-17,0,,0,N,335,321,289,1,2586,,,,,,,,,
2018-03-08,DL,DL,DL,1860,DL,N842DN,1860,13487,MSP,"Minneapolis, MN",15304,TPA,"Tampa, FL",1755,1751,-4,15,1806,2138,5,2210,2143,-27,0,,0,N,195,172,152,1,1306,,,,,,,,,
2018-03-08,DL,DL,DL,1862,DL,N951DN,1862,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",1343,1337,-6,19,1356,1520,7,1534,1527,-7,0,,0,N,111,110,84,1,594,,,,,,,,,
2018-03-08,DL,DL,DL,1862,DL,N951DN,1862,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",1632,1628,-4,23,1651,1820,8,1835,1828,-7,0,,0,N,123,120,89,1,594,,,,,,,,,
2018-03-08,DL,DL,DL,1863,DL,N901DE,1863,10397,ATL,"Atlanta, GA",12448,JAN,"Jackson/Vicksburg, MS",858,852,-6,18,910,908,6,916,914,-2,0,,0,N,78,82,58,1,341,,,,,,,,,
2018-03-08,DL,DL,DL,1863,DL,N901DE,1863,12448,JAN,"Jackson/Vicksburg, MS",10397,ATL,"Atlanta, GA",956,952,-4,14,1006,1200,10,1213,1210,-3,0,,0,N,77,78,54,1,341,,,,,,,,,
2018-03-08,DL,DL,DL,1864,DL,N392DA,1864,14679,SAN,"San Diego, CA",13487,MSP,"Minneapolis, MN",630,627,-3,28,655,1157,4,1210,1201,-9,0,,0,N,220,214,182,1,1532,,,,,,,,,
2018-03-08,DL,DL,DL,1865,DL,N844DN,1865,14771,SFO,"San Francisco, CA",10397,ATL,"Atlanta, GA",800,757,-3,19,816,1507,6,1535,1513,-22,0,,0,N,275,256,231,1,2139,,,,,,,,,
2018-03-08,DL,DL,DL,1866,DL,N591NW,1866,10397,ATL,"Atlanta, GA",13487,MSP,"Minneapolis, MN",725,729,4,23,752,906,3,906,909,3,0,,0,N,161,160,134,1,907,,,,,,,,,
2018-03-08,DL,DL,DL,1867,DL,N961AT,1867,10397,ATL,"Atlanta, GA",10781,BTR,"Baton Rouge, LA",1350,1350,0,16,1406,1415,4,1423,1419,-4,0,,0,N,93,89,69,1,448,,,,,,,,,
2018-03-08,DL,DL,DL,1867,DL,N961AT,1867,10781,BTR,"Baton Rouge, LA",10397,ATL,"Atlanta, GA",1500,1504,4,19,1523,1730,8,1727,1738,11,0,,0,N,87,94,67,1,448,,,,,,,,,
2018-03-08,DL,DL,DL,1868,DL,N304DN,1868,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",810,809,-1,14,823,928,7,940,935,-5,0,,0,N,150,146,125,1,813,,,,,,,,,
2018-03-08,DL,DL,DL,1868,DL,N304DN,1868,10423,AUS,"Austin, TX",10397,ATL,"Atlanta, GA",1035,1038,3,12,1050,1329,8,1340,1337,-3,0,,0,N,125,119,99,1,813,,,,,,,,,
2018-03-08,DL,DL,DL,1869,DL,N308DE,1869,10397,ATL,"Atlanta, GA",11624,EYW,"Key West, FL",1101,1057,-4,11,1108,1233,3,1258,1236,-22,0,,0,N,117,99,85,1,646,,,,,,,,,
2018-03-08,DL,DL,DL,1869,DL,N308DE,1869,11624,EYW,"Key West, FL",10397,ATL,"Atlanta, GA",1338,1331,-7,8,1339,1513,14,1539,1527,-12,0,,0,N,121,116,94,1,646,,,,,,,,,
2018-03-08,DL,DL,DL,1871,DL,N6714Q,1871,10397,ATL,"Atlanta, GA",14683,SAT,"San Antonio, TX",1551,1556,5,18,1614,1726,6,1728,1732,4,0,,0,N,157,156,132,1,874,,,,,,,,,
2018-03-08,DL,DL,DL,1871,DL,N6714Q,1871,14683,SAT,"San Antonio, TX",10397,ATL,"Atlanta, GA",1823,1825,2,14,1839,2130,12,2144,2142,-2,0,,0,N,141,137,111,1,874,,,,,,,,,
2018-03-08,DL,DL,DL,1872,DL,N966DL,1872,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",1403,1413,10,12,1425,1449,2,1500,1451,-9,0,,0,N,57,38,24,1,106,,,,,,,,,
2018-03-08,DL,DL,DL,1872,DL,N966DL,1872,10980,CHA,"Chattanooga, TN",10397,ATL,"Atlanta, GA",1540,1539,-1,12,1551,1618,4,1639,1622,-17,0,,0,N,59,43,27,1,106,,,,,,,,,
2018-03-08,DL,DL,DL,1873,DL,N937AT,1873,12266,IAH,"Houston, TX",14869,SLC,"Salt Lake City, UT",1841,1837,-4,18,1855,2057,5,2056,2102,6,0,,0,N,195,205,182,1,1195,,,,,,,,,
2018-03-08,DL,DL,DL,1873,DL,N937AT,1873,14869,SLC,"Salt Lake City, UT",12266,IAH,"Houston, TX",1355,1347,-8,22,1409,1728,9,1758,1737,-21,0,,0,N,183,170,139,1,1195,,,,,,,,,
2018-03-08,DL,DL,DL,1874,DL,N593NW,1874,13487,MSP,"Minneapolis, MN",14107,PHX,"Phoenix, AZ",900,903,3,22,925,1118,4,1126,1122,-4,0,,0,N,206,199,173,1,1276,,,,,,,,,
2018-03-08,DL,DL,DL,1874,DL,N593NW,1874,14107,PHX,"Phoenix, AZ",13487,MSP,"Minneapolis, MN",1244,1250,6,19,1309,1649,4,1650,1653,3,0,,0,N,186,183,160,1,1276,,,,,,,,,
2018-03-08,DL,DL,DL,1875,DL,N377NW,1875,12953,LGA,"New York, NY",15304,TPA,"Tampa, FL",1130,1127,-3,12,1139,1406,2,1440,1408,-32,0,,0,N,190,161,147,1,1010,,,,,,,,,
2018-03-08,DL,DL,DL,1877,DL,N378NW,1877,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1359,1357,-2,14,1411,1558,4,1630,1602,-28,0,,0,N,151,125,107,1,762,,,,,,,,,
2018-03-08,DL,DL,DL,1878,DL,N928AT,1878,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",1750,1803,13,16,1819,2001,7,2003,2008,5,0,,0,N,133,125,102,1,746,,,,,,,,,
2018-03-08,DL,DL,DL,1879,DL,N336NW,1879,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",705,810,65,13,823,1100,6,1023,1106,43,0,,0,N,198,176,157,1,1076,43,0,0,0,0,,,,
2018-03-08,DL,DL,DL,1880,DL,N331DN,1880,10721,BOS,"Boston, MA",10397,ATL,"Atlanta, GA",945,,,,,,,1247,,,1,B,0,N,182,,,1,946,,,,,,,,,
2018-03-08,DL,DL,DL,1881,DL,N895AT,1881,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX",2124,2121,-3,19,2140,2234,5,2243,2239,-4,0,,0,N,139,138,114,1,721,,,,,,,,,
2018-03-08,DL,DL,DL,1882,DL,N952DN,1882,11433,DTW,"Detroit, MI",14869,SLC,"Salt Lake City, UT",1215,1214,-1,16,1230,1404,10,1426,1414,-12,0,,0,N,251,240,214,1,1481,,,,,,,,,
2018-03-08,DL,DL,DL,1883,DL,N549US,1883,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",855,858,3,15,913,1014,9,1020,1023,3,0,,0,N,85,85,61,1,404,,,,,,,,,
2018-03-08,DL,DL,DL,1883,DL,N549US,1883,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",1115,1116,1,31,1147,1253,12,1254,1305,11,0,,0,N,99,109,66,1,404,,,,,,,,,
2018-03-08,DL,DL,DL,1884,DL,N843DN,1884,12892,LAX,"Los Angeles, CA",11433,DTW,"Detroit, MI",1655,1709,14,34,1743,36,10,29,46,17,0,,0,N,274,277,233,1,1979,4,0,3,0,10,,,,
2018-03-08,DL,DL,DL,1885,DL,N906DA,1885,11193,CVG,"Cincinnati, OH",14869,SLC,"Salt Lake City, UT",820,816,-4,30,846,1017,10,1021,1027,6,0,,0,N,241,251,211,1,1450,,,,,,,,,
2018-03-08,DL,DL,DL,1886,DL,N874DN,1886,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",1630,1630,0,17,1647,1828,19,1854,1847,-7,0,,0,N,144,137,101,1,762,,,,,,,,,
2018-03-08,DL,DL,DL,1889,DL,N876DN,1889,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",1100,1100,0,11,1111,1144,16,1205,1200,-5,0,,0,N,125,120,93,1,590,,,,,,,,,
2018-03-08,DL,DL,DL,1890,DL,N934DL,1890,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",545,550,5,13,603,837,11,850,848,-2,0,,0,N,125,118,94,1,731,,,,,,,,,
2018-03-08,DL,DL,DL,1891,DL,N694DL,1891,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",925,926,1,10,936,1034,7,1050,1041,-9,0,,0,N,85,75,58,1,406,,,,,,,,,
2018-03-08,DL,DL,DL,1891,DL,N694DL,1891,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",1145,1140,-5,12,1152,1300,6,1320,1306,-14,0,,0,N,95,86,68,1,406,,,,,,,,,
2018-03-08,DL,DL,DL,1894,DL,N852DN,1894,14771,SFO,"San Francisco, CA",11193,CVG,"Cincinnati, OH",2300,2254,-6,23,2317,552,3,630,555,-35,0,,0,N,270,241,215,1,2036,,,,,,,,,
2018-03-08,DL,DL,DL,1895,DL,N910DE,1895,10397,ATL,"Atlanta, GA",14100,PHL,"Philadelphia, PA",1000,1000,0,15,1015,1147,3,1203,1150,-13,0,,0,N,123,110,92,1,666,,,,,,,,,
2018-03-08,DL,DL,DL,1895,DL,N910DE,1895,14100,PHL,"Philadelphia, PA",10397,ATL,"Atlanta, GA",1244,1239,-5,11,1250,1429,5,1454,1434,-20,0,,0,N,130,115,99,1,666,,,,,,,,,
2018-03-08,DL,DL,DL,1896,DL,N3773D,1896,14492,RDU,"Raleigh/Durham, NC",14869,SLC,"Salt Lake City, UT",1652,1652,0,17,1709,1935,5,1945,1940,-5,0,,0,N,293,288,266,1,1823,,,,,,,,,
2018-03-08,DL,DL,DL,1896,DL,N3773D,1896,14869,SLC,"Salt Lake City, UT",14492,RDU,"Raleigh/Durham, NC",1005,1002,-3,16,1018,1547,6,1612,1553,-19,0,,0,N,247,231,209,1,1823,,,,,,,,,
