crs_dep_time,dep_time,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,dep_time_of_day,arr_time_of_day,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier,year,month,day,orig_weather_categ_empty,orig_weather_categ_no weather data,orig_weather_categ_rain,orig_weather_categ_snow,orig_weather_categ_snow & rain,orig_weather_categ_sunny,dest_weather_categ_empty,dest_weather_categ_no weather data,dest_weather_categ_rain,dest_weather_categ_snow,dest_weather_categ_snow & rain,dest_weather_categ_sunny
845,843.0,10.0,853.0,1053.0,9.0,1115,1102.0,0.0,0.0,150.0,139.0,120.0,1.0,853.0,0,0,4.371794871794871,6.114754098360656,4.019512195121951,2019,5,5,0,0,0,0,0,1,0,0,0,0,0,1
600,554.0,22.0,616.0,806.0,10.0,830,816.0,0.0,0.0,150.0,142.0,110.0,1.0,757.0,0,0,2.1746031746031744,6.617142857142857,16.61875,2019,12,29,0,0,1,0,0,0,0,0,1,0,0,0
2015,2024.0,21.0,2045.0,2357.0,10.0,11,7.0,0.0,0.0,176.0,163.0,132.0,1.0,1008.0,2,2,4.371794871794871,11.608910891089108,3.8926503340757237,2019,6,9,0,0,1,0,0,0,0,0,0,0,0,1
1045,1045.0,8.0,1053.0,1233.0,3.0,1305,1236.0,0.0,0.0,260.0,231.0,220.0,1.0,1621.0,0,1,3.2388059701492535,3.857142857142857,4.019512195121951,2019,12,25,0,0,0,0,0,1,0,0,1,0,0,0
1355,1359.0,8.0,1407.0,1450.0,3.0,1455,1453.0,0.0,0.0,60.0,54.0,43.0,1.0,222.0,1,1,-1.7521367521367521,2.3125,0.2513274336283186,2019,3,6,0,0,0,0,1,0,0,0,1,0,0,0
1910,1900.0,17.0,1917.0,2103.0,9.0,2115,2112.0,0.0,0.0,125.0,132.0,106.0,1.0,603.0,2,2,8.142857142857142,6.182608695652174,5.238848337388483,2019,11,1,0,0,0,0,0,1,0,0,0,0,0,1
833,823.0,14.0,837.0,1117.0,8.0,1145,1125.0,0.0,0.0,132.0,122.0,100.0,1.0,860.0,0,0,15.212121212121213,5.153846153846154,3.8926503340757237,2018,10,4,0,0,0,0,0,1,0,0,0,0,0,0
1450,1512.0,11.0,1523.0,2208.0,9.0,2150,2217.0,0.0,0.0,240.0,245.0,225.0,1.0,1892.0,1,2,2.5317460317460316,-0.040169133192389,4.019512195121951,2018,12,30,0,0,0,0,0,1,0,0,1,0,0,0
1549,1602.0,23.0,1625.0,1711.0,5.0,1655,1716.0,0.0,0.0,66.0,74.0,46.0,1.0,236.0,1,1,-0.7767857142857143,2.7822222222222224,-8.6,2018,2,28,0,0,0,0,0,1,0,0,0,0,0,1
1420,1414.0,16.0,1430.0,1501.0,8.0,1535,1509.0,0.0,0.0,75.0,55.0,31.0,1.0,83.0,1,1,13.91304347826087,0.8680555555555556,5.238848337388483,2018,10,6,0,0,0,0,0,0,0,0,0,0,0,1
1230,1222.0,13.0,1235.0,1511.0,3.0,1520,1514.0,0.0,0.0,110.0,112.0,96.0,1.0,626.0,1,1,2.5317460317460316,-2.1129943502824857,4.019512195121951,2018,10,8,0,0,0,0,0,1,0,0,0,0,0,1
1100,1059.0,17.0,1116.0,1347.0,4.0,1402,1351.0,0.0,0.0,122.0,112.0,91.0,1.0,612.0,0,1,8.890721649484536,7.389830508474576,8.433741351782864,2019,7,23,0,0,0,0,0,1,0,0,1,0,0,0
836,824.0,25.0,849.0,916.0,24.0,940,940.0,0.0,0.0,124.0,136.0,87.0,1.0,590.0,0,0,-3.095890410958904,12.79734219269103,5.238848337388483,2018,6,8,0,0,0,0,0,1,0,0,0,0,0,1
920,911.0,17.0,928.0,1020.0,4.0,1038,1024.0,0.0,0.0,78.0,73.0,52.0,1.0,314.0,0,0,2.5317460317460316,-5.833333333333333,0.2513274336283186,2018,6,26,0,0,0,0,0,1,0,0,0,0,0,1
2235,2235.0,8.0,2243.0,2316.0,3.0,2335,2319.0,0.0,0.0,60.0,44.0,33.0,1.0,192.0,3,2,3.2388059701492535,2.526315789473684,4.019512195121951,2018,9,6,0,0,1,0,0,0,0,0,1,0,0,0
1055,1101.0,13.0,1114.0,1231.0,6.0,1231,1237.0,0.0,0.0,96.0,96.0,77.0,1.0,482.0,0,1,-2.5,6.182608695652174,5.238848337388483,2019,6,30,0,0,1,0,0,0,0,0,1,0,0,0
1344,1334.0,25.0,1359.0,1454.0,8.0,1523,1502.0,0.0,0.0,99.0,88.0,55.0,1.0,372.0,1,1,3.347826086956522,-4.086956521739131,5.238848337388483,2019,5,22,0,0,0,0,0,1,0,0,0,0,0,1
901,857.0,16.0,913.0,1126.0,6.0,1159,1132.0,0.0,0.0,178.0,155.0,133.0,1.0,946.0,0,0,8.886138613861386,-0.040169133192389,12.448753462603879,2018,1,31,0,0,0,0,0,1,0,0,0,0,0,1
606,553.0,12.0,605.0,718.0,14.0,756,732.0,0.0,0.0,110.0,99.0,73.0,1.0,391.0,0,0,6.8076923076923075,12.79734219269103,8.433741351782864,2018,7,12,0,0,0,0,0,1,0,0,0,0,0,1
835,827.0,10.0,837.0,1011.0,5.0,1040,1016.0,0.0,0.0,125.0,109.0,94.0,1.0,663.0,0,0,0.3026315789473684,2.9,4.019512195121951,2019,8,25,0,0,0,0,0,1,0,0,1,0,0,0
1510,1526.0,10.0,1536.0,1642.0,2.0,1650,1644.0,0.0,0.0,100.0,78.0,66.0,1.0,447.0,1,1,3.780821917808219,3.3306451612903225,4.019512195121951,2018,10,18,0,0,0,0,0,1,0,0,0,0,0,1
1735,1731.0,21.0,1752.0,1810.0,8.0,1827,1818.0,0.0,0.0,52.0,47.0,18.0,1.0,73.0,2,3,11.076335877862595,-5.428571428571429,8.433741351782864,2019,1,17,0,0,0,0,0,1,0,0,0,0,0,1
1411,1716.0,15.0,1731.0,1749.0,10.0,1501,1759.0,0.0,0.0,110.0,103.0,78.0,1.0,516.0,1,1,26.571428571428573,8.167138810198301,8.433741351782864,2019,9,13,0,0,0,0,0,0,0,0,0,0,0,1
844,852.0,13.0,905.0,1136.0,10.0,1145,1146.0,0.0,0.0,121.0,114.0,91.0,1.0,641.0,0,0,11.076335877862595,6.182608695652174,5.238848337388483,2019,9,11,0,0,0,0,0,1,0,0,0,0,0,1
1705,1704.0,8.0,1712.0,1809.0,4.0,1825,1813.0,0.0,0.0,80.0,69.0,57.0,1.0,365.0,2,3,-3.8260869565217392,2.7822222222222224,4.019512195121951,2019,8,12,0,0,0,0,0,1,0,0,0,0,0,1
600,556.0,8.0,604.0,649.0,8.0,720,657.0,0.0,0.0,260.0,241.0,225.0,1.0,1678.0,0,0,2.1746031746031744,2.7822222222222224,3.8926503340757237,2018,4,30,0,0,0,0,0,1,0,0,0,0,0,1
1345,1343.0,10.0,1353.0,1531.0,6.0,1550,1537.0,0.0,0.0,65.0,54.0,38.0,1.0,214.0,1,1,2.5849056603773586,-0.040169133192389,4.019512195121951,2018,11,17,0,0,0,0,0,0,0,0,0,0,0,1
854,853.0,50.0,943.0,1041.0,13.0,1034,1054.0,0.0,0.0,100.0,121.0,58.0,1.0,308.0,0,0,2.0987654320987654,12.79734219269103,5.238848337388483,2018,10,29,0,0,0,0,0,1,0,0,0,0,0,1
635,628.0,9.0,637.0,822.0,3.0,840,825.0,0.0,0.0,65.0,57.0,45.0,1.0,328.0,0,0,3.445026178010471,-0.15384615384615385,4.019512195121951,2019,9,5,0,0,0,0,0,1,0,0,0,0,0,1
810,935.0,9.0,944.0,0.0,0.0,1120,0.0,1.0,0.0,130.0,0.0,0.0,1.0,725.0,0,0,6.035398230088496,5.853982300884955,4.019512195121951,2019,12,11,0,0,0,0,0,1,0,0,0,0,1,0
1624,1620.0,11.0,1631.0,1718.0,6.0,1732,1724.0,0.0,0.0,68.0,64.0,47.0,1.0,228.0,1,3,3.3803418803418803,-3.7857142857142856,0.2513274336283186,2018,9,14,0,0,1,0,0,0,0,0,0,0,0,1
1128,1126.0,21.0,1147.0,1440.0,25.0,1454,1505.0,0.0,0.0,146.0,159.0,113.0,1.0,853.0,0,1,2.5317460317460316,8.167138810198301,16.61875,2019,10,30,0,0,0,0,0,1,0,0,0,1,0,0
956,952.0,10.0,1002.0,1111.0,5.0,1130,1116.0,0.0,0.0,94.0,84.0,69.0,1.0,383.0,0,0,22.5,2.8728813559322033,3.8926503340757237,2018,10,19,0,0,0,0,0,1,0,0,0,0,0,0
848,841.0,23.0,904.0,950.0,4.0,1016,954.0,0.0,0.0,88.0,73.0,46.0,1.0,210.0,0,0,13.978378378378379,-0.2222222222222222,5.238848337388483,2019,2,6,0,0,1,0,0,0,0,0,1,0,0,0
1523,1524.0,14.0,1538.0,1607.0,6.0,1611,1613.0,0.0,0.0,48.0,49.0,29.0,1.0,163.0,1,1,-2.4029850746268657,5.107142857142857,1.0377358490566038,2018,6,29,0,0,0,0,0,1,1,0,0,0,0,0
1115,1110.0,13.0,1123.0,1446.0,9.0,1501,1455.0,0.0,0.0,166.0,165.0,143.0,1.0,1013.0,0,1,7.538461538461538,6.559837728194726,8.433741351782864,2018,1,22,0,0,0,0,0,0,0,0,1,0,0,0
1700,1704.0,9.0,1713.0,1806.0,6.0,1817,1812.0,0.0,0.0,77.0,68.0,53.0,1.0,324.0,2,3,-2.7777777777777777,3.857142857142857,12.448753462603879,2019,1,20,0,0,0,0,0,1,0,0,1,0,0,0
1103,1054.0,20.0,1114.0,1211.0,3.0,1230,1214.0,0.0,0.0,87.0,80.0,57.0,1.0,257.0,0,1,8.41025641025641,0.8680555555555556,5.238848337388483,2019,8,25,0,0,0,0,0,0,0,0,0,0,0,0
530,525.0,15.0,540.0,616.0,11.0,701,627.0,0.0,0.0,151.0,122.0,96.0,1.0,680.0,0,0,4.371794871794871,8.167138810198301,16.61875,2018,12,1,0,0,0,1,0,0,0,0,0,0,0,1
2245,2244.0,26.0,2310.0,647.0,5.0,720,652.0,0.0,0.0,335.0,308.0,277.0,1.0,2611.0,3,0,-0.7767857142857143,5.153846153846154,5.238848337388483,2018,1,31,0,0,0,0,0,1,0,0,0,0,0,1
1405,1409.0,14.0,1423.0,1829.0,6.0,1837,1835.0,0.0,0.0,152.0,146.0,126.0,1.0,1009.0,1,3,3.445026178010471,1.1483253588516746,8.433741351782864,2019,4,22,0,0,0,0,0,1,0,0,0,0,0,0
1350,1347.0,21.0,1408.0,1542.0,13.0,1553,1555.0,0.0,0.0,63.0,68.0,34.0,1.0,157.0,1,1,8.890721649484536,3.4166666666666665,8.433741351782864,2018,1,9,0,0,0,0,0,0,0,0,0,0,0,0
1905,1857.0,10.0,1907.0,1959.0,3.0,2015,2002.0,0.0,0.0,70.0,65.0,52.0,1.0,341.0,2,3,6.6125,-6.75,4.019512195121951,2019,6,28,0,0,0,0,0,1,0,0,0,0,0,1
1640,1642.0,16.0,1658.0,1952.0,6.0,1937,1958.0,0.0,0.0,117.0,136.0,114.0,1.0,678.0,1,3,8.890721649484536,9.715909090909092,5.238848337388483,2018,11,14,0,0,0,0,0,1,0,0,0,0,0,1
1430,1425.0,10.0,1435.0,1610.0,20.0,1635,1630.0,0.0,0.0,125.0,125.0,95.0,1.0,695.0,1,1,4.371794871794871,5.515463917525773,3.8926503340757237,2018,4,24,0,0,0,0,0,1,0,0,1,0,0,0
1405,1405.0,13.0,1418.0,1605.0,3.0,1620,1608.0,0.0,0.0,135.0,123.0,107.0,1.0,787.0,1,1,20.952662721893493,-1.5,4.019512195121951,2018,7,8,0,0,1,0,0,0,0,0,0,0,0,1
1129,1129.0,11.0,1140.0,1814.0,5.0,1858,1819.0,0.0,0.0,269.0,230.0,214.0,1.0,1919.0,0,3,1.3088235294117647,-0.040169133192389,3.8926503340757237,2018,7,27,0,0,0,0,0,1,0,0,0,0,0,1
1943,1957.0,21.0,2018.0,2116.0,7.0,2130,2123.0,0.0,0.0,107.0,86.0,58.0,1.0,335.0,2,2,-5.593220338983051,5.853982300884955,3.8926503340757237,2018,10,25,0,0,0,0,0,0,0,0,0,0,0,1
1939,1930.0,12.0,1942.0,2035.0,37.0,2101,2112.0,0.0,0.0,82.0,102.0,53.0,1.0,245.0,2,2,5.733333333333333,0.8680555555555556,5.238848337388483,2019,4,5,0,0,1,0,0,0,0,0,1,0,0,0
1815,1814.0,29.0,1843.0,1945.0,15.0,2008,2000.0,0.0,0.0,113.0,106.0,62.0,1.0,427.0,2,3,8.076190476190476,9.01863354037267,3.8926503340757237,2018,3,6,0,0,1,0,0,0,0,0,0,0,0,0
650,645.0,18.0,703.0,810.0,10.0,838,820.0,0.0,0.0,108.0,95.0,67.0,1.0,349.0,0,0,4.371794871794871,8.91588785046729,3.8926503340757237,2019,7,25,0,0,0,0,0,1,0,0,0,0,0,1
1100,1058.0,15.0,1113.0,1454.0,6.0,1500,1500.0,0.0,0.0,360.0,362.0,341.0,1.0,2504.0,0,1,-0.7767857142857143,5.107142857142857,1.0377358490566038,2019,2,17,0,0,0,0,0,1,1,0,0,0,0,0
710,705.0,15.0,720.0,815.0,27.0,850,842.0,0.0,0.0,220.0,217.0,175.0,1.0,1363.0,0,0,-1.6527777777777777,12.79734219269103,4.019512195121951,2018,10,9,0,0,1,0,0,0,0,0,0,0,0,1
948,1006.0,12.0,1018.0,1250.0,8.0,1253,1258.0,0.0,0.0,185.0,172.0,152.0,1.0,1209.0,0,1,6.782608695652174,0.5925925925925926,16.61875,2018,2,23,0,0,1,0,0,0,0,0,1,0,0,0
1810,1810.0,17.0,1827.0,2345.0,5.0,2349,2350.0,0.0,0.0,219.0,220.0,198.0,1.0,1635.0,2,2,3.780821917808219,1.1483253588516746,8.433741351782864,2019,11,25,0,0,0,0,0,1,0,0,0,0,0,1
1015,1008.0,26.0,1034.0,1658.0,4.0,1735,1702.0,0.0,0.0,260.0,234.0,204.0,1.0,1866.0,0,3,3.3803418803418803,6.257575757575758,3.8926503340757237,2019,3,17,0,0,0,0,0,1,0,0,0,0,0,1
945,942.0,10.0,952.0,1120.0,4.0,1130,1124.0,0.0,0.0,105.0,102.0,88.0,1.0,623.0,0,0,2.5849056603773586,6.114754098360656,4.019512195121951,2019,6,14,0,0,0,0,0,1,0,0,0,0,0,1
1215,1231.0,16.0,1247.0,1311.0,4.0,1315,1315.0,0.0,0.0,120.0,104.0,84.0,1.0,528.0,1,1,11.520361990950226,5.509433962264151,3.8926503340757237,2018,10,4,0,0,1,0,0,0,0,0,1,0,0,0
545,539.0,19.0,558.0,730.0,12.0,739,742.0,0.0,0.0,114.0,123.0,92.0,1.0,549.0,0,0,13.16,2.8728813559322033,3.8926503340757237,2018,5,21,0,0,0,0,0,1,0,0,1,0,0,0
859,846.0,21.0,907.0,1004.0,4.0,1022,1008.0,0.0,0.0,83.0,82.0,57.0,1.0,319.0,0,0,3.347826086956522,-9.307692307692308,5.238848337388483,2018,4,21,0,0,0,0,0,1,0,0,0,0,0,1
1330,1326.0,13.0,1339.0,1452.0,9.0,1534,1501.0,0.0,0.0,124.0,95.0,73.0,1.0,491.0,1,1,8.890721649484536,6.486486486486487,8.433741351782864,2018,5,26,0,0,0,0,0,1,0,0,1,0,0,0
1755,1755.0,18.0,1813.0,1849.0,7.0,1900,1856.0,0.0,0.0,65.0,61.0,36.0,1.0,196.0,2,3,36.5,5.509433962264151,3.8926503340757237,2019,5,16,0,0,0,0,0,1,0,0,1,0,0,0
1716,1742.0,13.0,1755.0,1905.0,7.0,1911,1912.0,0.0,0.0,235.0,210.0,190.0,1.0,1431.0,2,3,7.691891891891892,5.541666666666667,5.238848337388483,2019,12,17,0,0,0,0,0,1,0,0,0,0,0,1
945,946.0,11.0,957.0,1044.0,4.0,1050,1048.0,0.0,0.0,65.0,62.0,47.0,1.0,226.0,0,0,1.3088235294117647,2.7822222222222224,4.019512195121951,2018,12,28,0,0,0,0,0,1,0,0,0,0,0,1
619,611.0,12.0,623.0,707.0,6.0,744,713.0,0.0,0.0,85.0,62.0,44.0,1.0,282.0,0,0,-1.1111111111111112,5.509433962264151,3.8926503340757237,2018,4,12,0,0,0,0,0,1,0,0,0,0,0,0
1818,1816.0,12.0,1828.0,2058.0,4.0,2112,2102.0,0.0,0.0,114.0,106.0,90.0,1.0,680.0,2,2,11.076335877862595,5.509433962264151,3.8926503340757237,2019,6,10,0,0,0,0,0,1,0,0,0,0,0,1
536,527.0,11.0,538.0,617.0,7.0,700,624.0,0.0,0.0,84.0,57.0,39.0,1.0,155.0,0,0,-14.166666666666666,0.8680555555555556,5.238848337388483,2019,1,28,0,0,0,0,0,1,0,0,0,0,0,1
1500,1535.0,19.0,1554.0,1636.0,4.0,1616,1640.0,0.0,0.0,76.0,65.0,42.0,1.0,209.0,1,1,13.230392156862745,52.92307692307692,8.433741351782864,2018,4,26,0,0,0,0,0,0,0,0,1,0,0,0
1850,2036.0,8.0,2044.0,2242.0,5.0,2115,2247.0,0.0,0.0,145.0,131.0,118.0,1.0,982.0,2,2,4.410256410256411,10.2,10.057142857142857,2019,2,1,0,0,1,0,0,0,0,0,0,1,0,0
1710,1714.0,21.0,1735.0,1754.0,4.0,1802,1758.0,0.0,0.0,112.0,104.0,79.0,1.0,584.0,2,3,-3.095890410958904,3.857142857142857,3.8926503340757237,2019,5,27,0,0,1,0,0,0,0,0,0,0,0,0
1716,1722.0,15.0,1737.0,1913.0,2.0,1936,1915.0,0.0,0.0,320.0,293.0,276.0,1.0,2269.0,2,3,3.2956521739130435,3.3306451612903225,12.448753462603879,2019,7,4,0,0,0,0,0,1,0,0,0,0,0,1
2135,2140.0,63.0,2243.0,30.0,5.0,2356,35.0,0.0,0.0,321.0,355.0,287.0,1.0,1972.0,3,2,6.782608695652174,9.380952380952381,5.238848337388483,2018,3,20,0,0,0,0,0,1,0,0,0,0,0,1
1525,1522.0,22.0,1544.0,1652.0,3.0,1705,1655.0,0.0,0.0,160.0,153.0,128.0,1.0,896.0,1,3,3.342857142857143,5.244131455399061,8.433741351782864,2019,5,29,0,0,0,0,0,0,0,0,0,0,0,0
1815,1934.0,15.0,1949.0,2208.0,12.0,2103,2220.0,0.0,0.0,108.0,106.0,79.0,1.0,563.0,2,2,8.733333333333333,-0.040169133192389,3.8926503340757237,2018,5,29,0,0,0,0,0,1,0,0,1,0,0,0
552,547.0,14.0,601.0,917.0,5.0,941,922.0,0.0,0.0,169.0,155.0,136.0,1.0,1068.0,0,0,6.291666666666667,-0.5247524752475248,5.238848337388483,2018,6,4,0,0,0,0,0,1,0,0,1,0,0,0
2100,2047.0,23.0,2110.0,2145.0,13.0,2212,2158.0,0.0,0.0,132.0,131.0,95.0,1.0,612.0,3,2,3.347826086956522,6.559837728194726,5.238848337388483,2018,9,18,0,0,1,0,0,0,0,0,1,0,0,0
759,802.0,16.0,818.0,1001.0,6.0,1025,1007.0,0.0,0.0,146.0,125.0,103.0,1.0,762.0,0,0,9.065217391304348,-0.040169133192389,3.8926503340757237,2018,8,7,0,0,0,0,0,1,0,0,1,0,0,0
1753,1752.0,8.0,1800.0,1907.0,2.0,1922,1909.0,0.0,0.0,89.0,77.0,67.0,1.0,469.0,2,3,7.691891891891892,9.4,5.238848337388483,2019,8,9,0,0,0,0,0,1,0,0,0,0,0,1
1140,1138.0,23.0,1201.0,1317.0,6.0,1317,1323.0,0.0,0.0,157.0,165.0,136.0,1.0,773.0,0,1,8.625,6.559837728194726,8.433741351782864,2018,4,11,0,0,0,0,0,1,0,0,0,0,0,0
1542,1817.0,18.0,1835.0,1934.0,5.0,1720,1939.0,0.0,0.0,98.0,82.0,59.0,1.0,352.0,1,3,3.3803418803418803,2.3125,3.8926503340757237,2019,6,12,0,0,0,0,0,1,0,0,0,0,0,1
720,717.0,17.0,734.0,1015.0,8.0,1017,1023.0,0.0,0.0,117.0,126.0,101.0,1.0,588.0,0,0,-2.7777777777777777,-2.1129943502824857,3.8926503340757237,2018,11,12,0,0,0,0,0,1,0,0,0,0,0,1
501,509.0,14.0,523.0,625.0,4.0,644,629.0,0.0,0.0,103.0,80.0,62.0,1.0,399.0,0,0,8.886138613861386,7.389830508474576,12.448753462603879,2019,11,21,0,0,0,0,0,1,0,0,0,0,0,1
1919,1914.0,54.0,2008.0,2233.0,14.0,2235,2247.0,0.0,0.0,136.0,153.0,85.0,1.0,719.0,2,2,8.890721649484536,11.608910891089108,8.433741351782864,2018,1,25,0,0,0,0,0,1,0,0,0,0,0,1
2126,2126.0,10.0,2136.0,2240.0,4.0,2258,2244.0,0.0,0.0,92.0,78.0,64.0,1.0,442.0,3,2,2.3300395256916997,-14.0,3.8926503340757237,2019,5,1,0,0,0,0,0,0,0,0,1,0,0,0
1405,1402.0,15.0,1417.0,1535.0,18.0,1600,1553.0,0.0,0.0,115.0,111.0,78.0,1.0,500.0,1,1,9.065217391304348,-9.307692307692308,5.238848337388483,2019,7,9,0,0,0,0,0,1,0,0,1,0,0,0
805,759.0,24.0,823.0,1025.0,5.0,1048,1030.0,0.0,0.0,283.0,271.0,242.0,1.0,1626.0,0,0,4.462068965517242,8.167138810198301,3.8926503340757237,2019,4,28,0,0,1,0,0,0,0,0,0,0,0,1
845,842.0,16.0,858.0,1103.0,6.0,1125,1109.0,0.0,0.0,100.0,87.0,65.0,1.0,528.0,0,0,4.371794871794871,2.8728813559322033,3.8926503340757237,2019,9,26,0,0,0,0,0,1,0,0,0,0,0,1
605,600.0,10.0,610.0,1156.0,7.0,1150,1203.0,0.0,0.0,225.0,243.0,226.0,1.0,1620.0,0,0,11.076335877862595,5.853982300884955,4.019512195121951,2019,4,14,0,0,0,0,0,1,0,0,1,0,0,0
1515,1529.0,8.0,1537.0,1627.0,6.0,1620,1633.0,0.0,0.0,65.0,64.0,50.0,1.0,224.0,1,1,6.45,4.681632653061224,0.2513274336283186,2018,3,23,0,0,0,0,0,0,0,0,1,0,0,0
1102,1054.0,19.0,1113.0,1308.0,5.0,1315,1313.0,0.0,0.0,193.0,199.0,175.0,1.0,1195.0,0,1,5.0594059405940595,-2.1129943502824857,3.8926503340757237,2018,5,20,0,0,1,0,0,0,0,0,0,0,0,1
1453,1501.0,24.0,1525.0,1630.0,7.0,1626,1637.0,0.0,0.0,93.0,96.0,65.0,1.0,356.0,1,1,8.076190476190476,-0.040169133192389,3.8926503340757237,2018,6,30,0,0,0,0,0,0,0,0,0,0,0,1
1905,1859.0,6.0,1905.0,2000.0,5.0,2020,2005.0,0.0,0.0,75.0,66.0,55.0,1.0,337.0,2,3,-0.7767857142857143,-3.634920634920635,4.019512195121951,2019,5,28,0,0,0,0,0,1,0,0,0,0,0,0
600,557.0,14.0,611.0,911.0,11.0,930,922.0,0.0,0.0,150.0,145.0,120.0,1.0,907.0,0,0,4.371794871794871,-0.040169133192389,4.019512195121951,2018,1,17,0,0,0,0,0,1,0,0,0,1,0,0
1900,1853.0,11.0,1904.0,2041.0,5.0,2104,2046.0,0.0,0.0,124.0,113.0,97.0,1.0,679.0,2,2,11.076335877862595,-7.142857142857143,8.433741351782864,2019,3,17,0,0,0,0,0,1,0,0,0,0,0,0
1043,1028.0,17.0,1045.0,1154.0,12.0,1230,1206.0,0.0,0.0,107.0,98.0,69.0,1.0,431.0,0,1,8.076190476190476,5.853982300884955,5.238848337388483,2019,11,13,0,0,0,0,0,1,0,0,0,0,0,1
1755,1752.0,24.0,1816.0,1934.0,3.0,1924,1937.0,0.0,0.0,89.0,105.0,78.0,1.0,402.0,2,3,14.333333333333334,-2.1129943502824857,3.8926503340757237,2019,6,7,0,0,1,0,0,0,0,0,1,0,0,0
1219,1217.0,23.0,1240.0,1346.0,2.0,1353,1348.0,0.0,0.0,94.0,91.0,66.0,1.0,516.0,1,1,2.3300395256916997,2.9714285714285715,3.8926503340757237,2019,3,11,0,0,1,0,0,0,0,0,0,0,0,1
1830,1819.0,24.0,1843.0,2126.0,3.0,2154,2129.0,0.0,0.0,144.0,130.0,103.0,1.0,900.0,2,2,8.890721649484536,9.80952380952381,8.433741351782864,2019,9,5,0,0,0,0,0,1,0,0,0,0,0,1
1225,1222.0,15.0,1237.0,1301.0,6.0,1320,1307.0,0.0,0.0,115.0,105.0,84.0,1.0,475.0,1,1,3.8823529411764706,6.559837728194726,8.433741351782864,2019,10,16,0,0,1,0,0,0,0,0,0,0,0,0
1810,1758.0,14.0,1812.0,1923.0,4.0,1950,1927.0,0.0,0.0,100.0,89.0,71.0,1.0,421.0,2,3,-7.0,5.244131455399061,8.433741351782864,2019,2,18,0,0,0,0,0,1,0,0,0,0,0,1
1320,1318.0,7.0,1325.0,1448.0,4.0,1515,1452.0,0.0,0.0,175.0,154.0,143.0,1.0,990.0,1,1,20.952662721893493,8.91588785046729,4.019512195121951,2018,11,9,0,0,0,0,0,1,0,0,0,0,1,0
2040,2038.0,22.0,2100.0,2138.0,6.0,2158,2144.0,0.0,0.0,78.0,66.0,38.0,1.0,198.0,2,2,13.978378378378379,15.789473684210526,5.238848337388483,2018,5,6,0,0,1,0,0,0,0,0,1,0,0,0
1510,1543.0,8.0,1551.0,1716.0,2.0,1640,1718.0,0.0,0.0,210.0,215.0,205.0,1.0,1313.0,1,1,3.2388059701492535,3.3306451612903225,4.019512195121951,2019,3,9,0,0,1,0,0,0,0,0,0,0,0,0
1400,1349.0,13.0,1402.0,1511.0,7.0,1540,1518.0,0.0,0.0,100.0,89.0,69.0,1.0,429.0,1,1,7.380952380952381,1.1483253588516746,8.433741351782864,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1632,1832.0,21.0,1853.0,2140.0,10.0,1944,2150.0,0.0,0.0,192.0,198.0,167.0,1.0,1237.0,1,3,3.2956521739130435,5.153846153846154,12.448753462603879,2018,9,26,0,0,1,0,0,0,0,0,1,0,0,0
851,846.0,14.0,900.0,1143.0,5.0,1156,1148.0,0.0,0.0,125.0,122.0,103.0,1.0,675.0,0,0,2.5849056603773586,9.715909090909092,5.238848337388483,2019,4,21,0,0,0,0,0,1,0,0,0,0,0,0
1520,1647.0,27.0,1714.0,1737.0,15.0,1615,1752.0,0.0,0.0,115.0,125.0,83.0,1.0,528.0,1,1,1.2,6.559837728194726,5.238848337388483,2019,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1554,1544.0,14.0,1558.0,1905.0,4.0,1948,1909.0,0.0,0.0,174.0,145.0,127.0,1.0,1066.0,1,3,2.727272727272727,9.715909090909092,5.238848337388483,2019,9,24,0,0,1,0,0,0,0,0,0,0,0,1
1810,1858.0,16.0,1914.0,2038.0,34.0,1943,2112.0,0.0,0.0,153.0,194.0,144.0,1.0,783.0,2,3,13.16,6.559837728194726,8.433741351782864,2018,5,9,0,0,0,0,0,1,0,0,1,0,0,0
2155,2158.0,14.0,2212.0,2254.0,4.0,2300,2258.0,0.0,0.0,65.0,60.0,42.0,1.0,236.0,3,2,5.229665071770335,12.79734219269103,4.019512195121951,2018,8,20,0,0,0,0,0,1,0,0,0,0,0,1
1223,1235.0,10.0,1245.0,1343.0,11.0,1353,1354.0,0.0,0.0,90.0,79.0,58.0,1.0,354.0,1,1,-6.0,6.182608695652174,5.238848337388483,2019,12,1,0,0,0,0,0,1,0,0,0,0,0,1
1859,1848.0,15.0,1903.0,2051.0,31.0,2123,2122.0,0.0,0.0,84.0,94.0,48.0,1.0,341.0,2,2,-8.066666666666666,-0.040169133192389,3.8926503340757237,2019,4,1,0,0,0,0,0,1,0,0,0,0,0,1
1005,959.0,9.0,1008.0,1316.0,4.0,1345,1320.0,0.0,0.0,160.0,141.0,128.0,1.0,1105.0,0,1,6.6125,11.274809160305344,4.019512195121951,2018,4,21,0,0,1,0,0,0,0,0,0,0,0,0
