fl_date,city,count,weather_categ
2018-12-24,"Chicago, IL",1,sunny
2018-12-24,"Cleveland, OH",1,cloudy
2018-12-24,"Dallas, TX",1,sunny
2018-12-24,"Dayton, OH",1,sunny
2018-12-24,"Detroit, MI",1,cloudy
2018-12-24,"Houston, TX",1,cloudy
2018-12-24,"Newark, NJ",1,cloudy
2018-12-24,"Salt Lake City, UT",1,snow
2018-12-25,"Atlantic City, NJ",1,sunny
2018-12-25,"Boston, MA",1,sunny
2018-12-25,"Charlotte, NC",1,sunny
2018-12-25,"Chicago, IL",1,cloudy
2018-12-25,"Cleveland, OH",1,cloudy
2018-12-25,"Columbus, OH",1,cloudy
2018-12-25,"Dallas/Fort Worth, TX",1,rain
2018-12-25,"El Paso, TX",1,sunny
2018-12-25,"Greensboro/High Point, NC",1,sunny
2018-12-23,"Pittsburgh, PA",1,rain
2018-12-23,"New Orleans, LA",1,cloudy
2018-12-22,"Hancock/Houghton, MI",1,cloudy
2018-12-23,"Louisville, KY",1,rain
2018-12-22,"Houston, TX",1,sunny
2018-12-22,"Juneau, AK",1,cloudy
2018-12-22,"Lincoln, NE",1,sunny
2018-12-22,"Los Angeles, CA",1,sunny
2018-12-22,"Milwaukee, WI",1,cloudy
2018-12-22,"Monterey, CA",1,cloudy
2018-12-22,"Petersburg, AK",1,cloudy
2018-12-22,"Phoenix, AZ",1,sunny
2018-12-22,"San Diego, CA",1,sunny
2018-12-22,"San Francisco, CA",1,cloudy
2018-12-22,"San Juan, PR",1,rain
2018-12-22,"Tampa, FL",1,sunny
2018-12-23,"Alexandria, LA",1,sunny
2018-12-23,"Austin, TX",1,sunny
2018-12-23,"Baltimore, MD",1,sunny
2018-12-23,"Dallas/Fort Worth, TX",1,sunny
2018-12-23,"Detroit, MI",1,cloudy
2018-12-23,"Fargo, ND",1,cloudy
2018-12-23,"Fort Lauderdale, FL",1,sunny
2018-12-23,"Fort Myers, FL",1,sunny
2018-12-23,"Houston, TX",1,sunny
2018-12-23,"Kansas City, MO",1,sunny
2018-12-23,"Little Rock, AR",1,sunny
2018-12-05,"Fort Myers, FL",1,sunny
2018-12-05,"Denver, CO",1,sunny
2018-12-05,"Daytona Beach, FL",1,sunny
2018-11-18,"Dallas/Fort Worth, TX",1,rain
2018-11-17,"Monroe, LA",1,sunny
2018-11-17,"Nashville, TN",1,cloudy
2018-11-17,"New Bern/Morehead/Beaufort, NC",1,sunny
2018-11-17,"Orlando, FL",1,sunny
2018-11-17,"Philadelphia, PA",1,sunny
2018-11-17,"Raleigh/Durham, NC",1,sunny
2018-11-17,"Salt Lake City, UT",1,rain
2018-11-17,"Washington, DC",1,sunny
2018-11-18,"Atlanta, GA",1,sunny
2018-11-18,"Baltimore, MD",1,cloudy
2018-11-18,"Birmingham, AL",1,sunny
2018-11-18,"Daytona Beach, FL",1,cloudy
2018-12-05,"Cleveland, OH",1,cloudy
2018-11-18,"Detroit, MI",1,cloudy
2018-11-18,"New York, NY",1,cloudy
2018-11-18,"Portland, OR",1,sunny
2018-11-18,"Sacramento, CA",1,sunny
2018-11-18,"Wichita, KS",1,cloudy
2018-11-19,"Allentown/Bethlehem/Easton, PA",1,cloudy
2018-11-19,"Bellingham, WA",1,sunny
2018-11-19,"Bismarck/Mandan, ND",1,cloudy
2018-11-19,"Boston, MA",1,rain
2018-11-19,"Chicago, IL",1,cloudy
2018-11-19,"Dallas, TX",1,cloudy
2018-11-17,"Los Angeles, CA",1,sunny
2018-11-17,"Las Vegas, NV",1,sunny
2018-11-17,"La Crosse, WI",1,snow
2018-11-17,"Fresno, CA",1,sunny
2018-11-15,"Oakland, CA",1,sunny
2018-11-15,"Philadelphia, PA",1,snow & rain
2018-11-15,"Santa Ana, CA",1,sunny
2018-11-15,"Savannah, GA",1,rain
2018-11-15,"Seattle, WA",1,cloudy
2018-11-15,"Tucson, AZ",1,sunny
2018-11-15,"Washington, DC",1,snow & rain
2018-11-16,"Aspen, CO",1,sunny
2018-11-16,"Baltimore, MD",1,rain
2018-11-16,"Detroit, MI",1,cloudy
2018-11-16,"Gulfport/Biloxi, MS",1,sunny
2018-11-16,"Nashville, TN",1,sunny
2018-11-16,"Orlando, FL",1,sunny
2018-11-16,"Philadelphia, PA",1,snow & rain
2018-11-16,"Raleigh/Durham, NC",1,sunny
2018-11-16,"Reno, NV",1,sunny
2018-11-16,"San Francisco, CA",1,sunny
2018-11-16,"Santa Barbara, CA",1,sunny
2018-11-16,"Tucson, AZ",1,sunny
2018-11-16,"Washington, DC",1,rain
2018-11-17,"Charlotte, NC",1,sunny
2018-11-17,"Columbus, OH",1,cloudy
2018-11-17,"Detroit, MI",1,cloudy
2018-11-19,"Des Moines, IA",1,cloudy
2018-11-19,"Fort Lauderdale, FL",1,cloudy
2018-11-19,"Fresno, CA",1,sunny
2018-11-20,"Tampa, FL",1,cloudy
2018-11-21,"Charleston, SC",1,sunny
2018-11-21,"Charlottesville, VA",1,sunny
2018-11-21,"Cleveland, OH",1,cloudy
2018-11-21,"Dallas/Fort Worth, TX",1,sunny
2018-11-21,"Dayton, OH",1,cloudy
2018-11-21,"Denver, CO",1,sunny
2018-11-21,"Eugene, OR",1,rain
2018-11-21,"Fort Myers, FL",1,sunny
2018-11-21,"Las Vegas, NV",1,sunny
2018-11-21,"Los Angeles, CA",1,sunny
2018-11-21,"Miami, FL",1,rain
2018-11-21,"Milwaukee, WI",1,cloudy
2018-11-21,"Nashville, TN",1,sunny
2018-11-21,"New York, NY",1,sunny
2018-11-21,"Newark, NJ",1,sunny
2018-11-21,"Philadelphia, PA",1,sunny
2018-11-21,"Raleigh/Durham, NC",1,sunny
2018-11-21,"Seattle, WA",1,rain
2018-11-21,"Washington, DC",1,sunny
2018-11-22,"Anchorage, AK",1,sunny
2018-11-22,"Atlanta, GA",1,sunny
2018-11-22,"Baltimore, MD",1,sunny
2018-11-22,"Burbank, CA",1,rain
2018-11-21,"Austin, TX",1,rain
2018-11-20,"San Francisco, CA",1,cloudy
2018-11-19,"Harrisburg, PA",1,cloudy
2018-11-20,"Phoenix, AZ",1,sunny
2018-11-19,"New Orleans, LA",1,rain
2018-11-19,"Newark, NJ",1,cloudy
2018-11-19,"Orlando, FL",1,cloudy
2018-11-19,"Philadelphia, PA",1,cloudy
2018-11-19,"Seattle, WA",1,sunny
2018-11-19,"Washington, DC",1,cloudy
2018-11-20,"Austin, TX",1,sunny
2018-11-20,"Baltimore, MD",1,sunny
2018-11-20,"Charleston, SC",1,rain
2018-11-20,"Charlotte, NC",1,sunny
2018-11-20,"Chicago, IL",1,cloudy
2018-11-20,"Cleveland, OH",1,snow
2018-11-20,"Colorado Springs, CO",1,sunny
2018-11-20,"Dallas, TX",1,sunny
2018-11-20,"Denver, CO",1,sunny
2018-11-20,"Durango, CO",1,sunny
2018-11-20,"Fresno, CA",1,sunny
2018-11-20,"Houston, TX",1,sunny
2018-11-20,"Miami, FL",1,rain
2018-11-20,"Minneapolis, MN",1,cloudy
2018-11-20,"New Orleans, LA",1,rain
2018-11-20,"Newark, NJ",1,cloudy
2018-11-20,"Philadelphia, PA",1,sunny
2018-11-15,"New York, NY",1,snow & rain
2018-11-15,"Minneapolis, MN",1,rain
2018-11-15,"Los Angeles, CA",1,sunny
2018-11-10,"San Diego, CA",1,sunny
2018-11-10,"St. George, UT",1,sunny
2018-11-10,"St. Louis, MO",1,sunny
2018-11-10,"Tampa, FL",1,cloudy
2018-11-11,"Chicago, IL",1,cloudy
2018-11-11,"Denver, CO",1,snow
2018-11-11,"Greensboro/High Point, NC",1,sunny
2018-11-11,"Miami, FL",1,sunny
2018-11-11,"Newark, NJ",1,sunny
2018-11-11,"Omaha, NE",1,cloudy
2018-11-11,"Philadelphia, PA",1,sunny
2018-11-11,"Portland, ME",1,sunny
2018-11-11,"Santa Ana, CA",1,sunny
2018-11-11,"Seattle, WA",1,sunny
2018-11-11,"Tucson, AZ",1,sunny
2018-11-12,"Chicago, IL",1,cloudy
2018-11-12,"Cincinnati, OH",1,cloudy
2018-11-12,"Cleveland, OH",1,cloudy
2018-11-12,"Detroit, MI",1,cloudy
2018-11-12,"Fresno, CA",1,sunny
2018-11-12,"Grand Rapids, MI",1,cloudy
2018-11-12,"Indianapolis, IN",1,cloudy
2018-11-12,"Knoxville, TN",1,rain
2018-11-12,"Long Beach, CA",1,sunny
2018-11-10,"Seattle, WA",1,cloudy
2018-11-10,"Salt Lake City, UT",1,sunny
2018-11-12,"Orlando, FL",1,cloudy
2018-11-10,"Omaha, NE",1,cloudy
2018-11-09,"Lexington, KY",1,rain
2018-11-09,"Los Angeles, CA",1,sunny
2018-11-09,"Miami, FL",1,sunny
2018-11-09,"Mission/McAllen/Edinburg, TX",1,rain
2018-11-09,"Phoenix, AZ",1,sunny
2018-11-09,"Raleigh/Durham, NC",1,rain
2018-11-09,"Sacramento, CA",1,sunny
2018-11-09,"Salt Lake City, UT",1,sunny
2018-11-09,"St. Louis, MO",1,rain
2018-11-09,"Tampa, FL",1,sunny
2018-11-09,"Washington, DC",1,rain
2018-11-10,"Alexandria, LA",1,cloudy
2018-11-10,"Boston, MA",1,rain
2018-11-10,"Cleveland, OH",1,snow
2018-11-10,"Denver, CO",1,sunny
2018-11-10,"Detroit, MI",1,cloudy
2018-11-10,"Houston, TX",1,cloudy
2018-11-10,"Jacksonville, FL",1,sunny
2018-11-10,"Kahului, HI",1,no weather data
2018-11-10,"Killeen, TX",1,cloudy
2018-11-10,"Las Vegas, NV",1,sunny
2018-11-10,"Nashville, TN",1,sunny
2018-11-10,"Newark, NJ",1,sunny
2018-11-12,"Louisville, KY",1,rain
2018-11-12,"Philadelphia, PA",1,rain
2018-11-15,"Las Vegas, NV",1,sunny
2018-11-14,"Charlotte, NC",1,rain
2018-11-14,"Columbus, OH",1,sunny
2018-11-14,"Denver, CO",1,sunny
2018-11-14,"Knoxville, TN",1,rain
2018-11-14,"Lincoln, NE",1,sunny
2018-11-14,"Madison, WI",1,sunny
2018-11-14,"Memphis, TN",1,snow
2018-11-14,"New Orleans, LA",1,rain
2018-11-14,"Newark, NJ",1,sunny
2018-11-14,"Orlando, FL",1,rain
2018-11-14,"Philadelphia, PA",1,sunny
2018-11-14,"Pittsburgh, PA",1,cloudy
2018-11-14,"Portland, ME",1,sunny
2018-11-14,"Providence, RI",1,sunny
2018-11-14,"White Plains, NY",1,sunny
2018-11-15,"Aberdeen, SD",1,rain
2018-11-15,"Allentown/Bethlehem/Easton, PA",1,snow & rain
2018-11-15,"Baltimore, MD",1,snow & rain
2018-11-15,"Charlotte, NC",1,rain
2018-11-15,"Dallas, TX",1,sunny
2018-11-15,"Denver, CO",1,sunny
2018-11-15,"Detroit, MI",1,snow & rain
2018-11-15,"Eugene, OR",1,cloudy
2018-11-15,"Houston, TX",1,sunny
2018-11-14,"Columbia, SC",1,rain
2018-11-14,"Boston, MA",1,sunny
2018-11-12,"Portland, OR",1,sunny
2018-11-14,"Atlanta, GA",1,rain
2018-11-12,"Raleigh/Durham, NC",1,rain
2018-11-12,"San Diego, CA",1,sunny
2018-11-12,"San Francisco, CA",1,sunny
2018-11-12,"Scranton/Wilkes-Barre, PA",1,cloudy
2018-11-12,"Washington, DC",1,rain
2018-11-12,"West Palm Beach/Palm Beach, FL",1,sunny
2018-11-13,"Albuquerque, NM",1,sunny
2018-11-13,"Boise, ID",1,sunny
2018-11-13,"Boston, MA",1,rain
2018-11-13,"Chicago, IL",1,sunny
2018-11-13,"Denver, CO",1,sunny
2018-11-13,"Fort Lauderdale, FL",1,rain
2018-11-13,"Hartford, CT",1,rain
2018-11-13,"Las Vegas, NV",1,sunny
2018-11-13,"Little Rock, AR",1,cloudy
2018-11-13,"Manchester, NH",1,rain
2018-11-13,"Medford, OR",1,cloudy
2018-11-13,"Miami, FL",1,rain
2018-11-13,"Sacramento, CA",1,sunny
2018-11-13,"San Jose, CA",1,sunny
2018-11-13,"Seattle, WA",1,sunny
2018-11-13,"Tallahassee, FL",1,rain
2018-11-14,"Asheville, NC",1,rain
2018-11-22,"Dallas/Fort Worth, TX",1,sunny
2018-11-22,"Fort Lauderdale, FL",1,rain
2018-11-22,"Honolulu, HI",1,rain
2018-11-29,"Little Rock, AR",1,cloudy
2018-11-29,"Nashville, TN",1,rain
2018-11-29,"Philadelphia, PA",1,sunny
2018-11-29,"Phoenix, AZ",1,sunny
2018-11-29,"Pittsburgh, PA",1,cloudy
2018-11-29,"Portland, ME",1,cloudy
2018-11-29,"Seattle, WA",1,cloudy
2018-11-29,"Washington, DC",1,sunny
2018-11-30,"Chicago, IL",1,cloudy
2018-11-30,"Dallas, TX",1,rain
2018-11-30,"Dallas/Fort Worth, TX",1,rain
2018-11-30,"Denver, CO",1,cloudy
2018-11-30,"Las Vegas, NV",1,sunny
2018-11-30,"Long Beach, CA",1,rain
2018-11-30,"Minneapolis, MN",1,cloudy
2018-11-30,"Montgomery, AL",1,rain
2018-11-30,"New York, NY",1,rain
2018-11-30,"Orlando, FL",1,sunny
2018-11-30,"San Francisco, CA",1,sunny
2018-11-30,"Santa Ana, CA",1,rain
2018-11-30,"Washington, DC",1,rain
2018-12-01,"Boston, MA",1,sunny
2018-12-01,"Charlotte, NC",1,rain
2018-12-01,"Chicago, IL",1,rain
2018-11-29,"Melbourne, FL",1,sunny
2018-11-29,"Kansas City, MO",1,sunny
2018-12-01,"Detroit, MI",1,rain
2018-11-29,"Honolulu, HI",1,sunny
2018-11-28,"Atlanta, GA",1,sunny
2018-11-28,"Austin, TX",1,sunny
2018-11-28,"Boston, MA",1,cloudy
2018-11-28,"Chicago, IL",1,cloudy
2018-11-28,"Colorado Springs, CO",1,sunny
2018-11-28,"Dallas/Fort Worth, TX",1,sunny
2018-11-28,"Detroit, MI",1,cloudy
2018-11-28,"Newark, NJ",1,cloudy
2018-11-28,"Omaha, NE",1,cloudy
2018-11-28,"Ontario, CA",1,cloudy
2018-11-28,"Palm Springs, CA",1,sunny
2018-11-28,"Pellston, MI",1,cloudy
2018-11-28,"Philadelphia, PA",1,cloudy
2018-11-28,"Phoenix, AZ",1,sunny
2018-11-28,"Raleigh/Durham, NC",1,sunny
2018-11-28,"Santa Barbara, CA",1,rain
2018-11-28,"St. Louis, MO",1,cloudy
2018-11-28,"Washington, DC",1,sunny
2018-11-29,"Aguadilla, PR",1,sunny
2018-11-29,"Albany, NY",1,cloudy
2018-11-29,"Boston, MA",1,sunny
2018-11-29,"Cleveland, OH",1,cloudy
2018-11-29,"Denver, CO",1,sunny
2018-12-01,"Denver, CO",1,sunny
2018-12-01,"Fort Myers, FL",1,cloudy
2018-11-27,"Wenatchee, WA",1,rain
2018-12-03,"Little Rock, AR",1,sunny
2018-12-03,"Nashville, TN",1,cloudy
2018-12-03,"Orlando, FL",1,rain
2018-12-03,"Paducah, KY",1,cloudy
2018-12-03,"Philadelphia, PA",1,cloudy
2018-12-03,"Phoenix, AZ",1,sunny
2018-12-03,"Punta Gorda, FL",1,rain
2018-12-03,"Raleigh/Durham, NC",1,sunny
2018-12-03,"San Antonio, TX",1,sunny
2018-12-03,"San Francisco, CA",1,cloudy
2018-12-03,"Seattle, WA",1,sunny
2018-12-03,"Syracuse, NY",1,rain
2018-12-04,"Columbus, OH",1,cloudy
2018-12-04,"Dallas/Fort Worth, TX",1,sunny
2018-12-04,"Detroit, MI",1,cloudy
2018-12-04,"Honolulu, HI",1,sunny
2018-12-04,"Kalamazoo, MI",1,cloudy
2018-12-04,"Phoenix, AZ",1,sunny
2018-12-04,"Syracuse, NY",1,cloudy
2018-12-04,"Wichita, KS",1,cloudy
2018-12-05,"Anchorage, AK",1,cloudy
2018-12-05,"Atlanta, GA",1,sunny
2018-12-05,"Boston, MA",1,sunny
2018-12-03,"Minneapolis, MN",1,cloudy
2018-12-03,"Lihue, HI",1,cloudy
2018-12-03,"Kansas City, MO",1,cloudy
2018-12-01,"Houston, TX",1,rain
2018-12-01,"Huntsville, AL",1,rain
2018-12-01,"Minneapolis, MN",1,snow
2018-12-01,"Phoenix, AZ",1,cloudy
2018-12-01,"San Jose, CA",1,rain
2018-12-02,"Albuquerque, NM",1,sunny
2018-12-02,"Charlotte, NC",1,rain
2018-12-02,"Chicago, IL",1,rain
2018-12-02,"Columbus, OH",1,rain
2018-12-02,"Erie, PA",1,rain
2018-12-02,"Houston, TX",1,sunny
2018-12-02,"Orlando, FL",1,rain
2018-12-02,"Philadelphia, PA",1,rain
2018-12-02,"Phoenix, AZ",1,sunny
2018-12-02,"Pittsburgh, PA",1,cloudy
2018-12-02,"Reno, NV",1,sunny
2018-12-02,"Washington, DC",1,rain
2018-12-03,"Boston, MA",1,cloudy
2018-12-03,"Charlotte, NC",1,sunny
2018-12-03,"Cincinnati, OH",1,cloudy
2018-12-03,"Flint, MI",1,rain
2018-12-03,"Hartford, CT",1,cloudy
2018-12-03,"Houston, TX",1,sunny
2018-11-28,"Alpena, MI",1,cloudy
2018-11-27,"Tampa, FL",1,sunny
2018-11-22,"Jacksonville, FL",1,cloudy
2018-11-24,"Newport News/Williamsburg, VA",1,rain
2018-11-24,"Omaha, NE",1,cloudy
2018-11-24,"Phoenix, AZ",1,sunny
2018-11-24,"Portland, OR",1,cloudy
2018-11-24,"Richmond, VA",1,rain
2018-11-24,"Salt Lake City, UT",1,snow & rain
2018-11-24,"Seattle, WA",1,cloudy
2018-11-24,"St. Louis, MO",1,sunny
2018-11-24,"Washington, DC",1,rain
2018-11-24,"West Palm Beach/Palm Beach, FL",1,cloudy
2018-11-25,"Charleston/Dunbar, WV",1,sunny
2018-11-25,"Charlotte, NC",1,cloudy
2018-11-25,"Columbus, OH",1,cloudy
2018-11-25,"Dallas/Fort Worth, TX",1,sunny
2018-11-25,"Des Moines, IA",1,snow
2018-11-25,"Honolulu, HI",1,sunny
2018-11-25,"Las Vegas, NV",1,sunny
2018-11-25,"Miami, FL",1,cloudy
2018-11-25,"New Orleans, LA",1,rain
2018-11-25,"New York, NY",1,rain
2018-11-25,"Oklahoma City, OK",1,sunny
2018-11-25,"Philadelphia, PA",1,rain
2018-11-25,"Phoenix, AZ",1,sunny
2018-11-25,"Reno, NV",1,cloudy
2018-11-24,"Oakland, CA",1,cloudy
2018-11-24,"New York, NY",1,rain
2018-11-25,"San Francisco, CA",1,cloudy
2018-11-24,"Louisville, KY",1,rain
2018-11-22,"Miami, FL",1,rain
2018-11-22,"Oklahoma City, OK",1,sunny
2018-11-22,"Ontario, CA",1,rain
2018-11-22,"San Francisco, CA",1,rain
2018-11-22,"Santa Ana, CA",1,rain
2018-11-22,"Seattle, WA",1,rain
2018-11-22,"Washington, DC",1,sunny
2018-11-23,"College Station/Bryan, TX",1,cloudy
2018-11-23,"Dallas/Fort Worth, TX",1,cloudy
2018-11-23,"Los Angeles, CA",1,sunny
2018-11-23,"Orlando, FL",1,rain
2018-11-23,"Richmond, VA",1,cloudy
2018-11-24,"Atlanta, GA",1,rain
2018-11-24,"Baltimore, MD",1,rain
2018-11-24,"Boise, ID",1,sunny
2018-11-24,"Charlottesville, VA",1,rain
2018-11-24,"Colorado Springs, CO",1,sunny
2018-11-24,"Denver, CO",1,rain
2018-11-24,"Fayetteville, AR",1,sunny
2018-11-24,"Fort Lauderdale, FL",1,cloudy
2018-11-24,"Jacksonville/Camp Lejeune, NC",1,rain
2018-11-24,"Los Angeles, CA",1,sunny
2018-11-25,"Salt Lake City, UT",1,cloudy
2018-11-25,"Savannah, GA",1,cloudy
2018-11-27,"Sioux Falls, SD",1,cloudy
2018-11-26,"Washington, DC",1,rain
2018-11-27,"Austin, TX",1,sunny
2018-11-27,"Baltimore, MD",1,cloudy
2018-11-27,"Boise, ID",1,rain
2018-11-27,"Boston, MA",1,rain
2018-11-27,"Charlotte, NC",1,sunny
2018-11-27,"Chicago, IL",1,cloudy
2018-11-27,"Cleveland, OH",1,snow
2018-11-27,"Dallas/Fort Worth, TX",1,sunny
2018-11-27,"Denver, CO",1,sunny
2018-11-27,"Des Moines, IA",1,sunny
2018-11-27,"Detroit, MI",1,cloudy
2018-11-27,"Elmira/Corning, NY",1,snow & rain
2018-11-27,"Houston, TX",1,sunny
2018-11-27,"Las Vegas, NV",1,sunny
2018-11-27,"Miami, FL",1,sunny
2018-11-27,"Minneapolis, MN",1,cloudy
2018-11-27,"Oklahoma City, OK",1,sunny
2018-11-27,"Ontario, CA",1,sunny
2018-11-27,"Philadelphia, PA",1,cloudy
2018-11-27,"Portland, OR",1,rain
2018-11-27,"Raleigh/Durham, NC",1,sunny
2018-11-27,"Salt Lake City, UT",1,cloudy
2018-11-27,"Seattle, WA",1,rain
2018-11-27,"Albuquerque, NM",1,sunny
2018-11-26,"Tampa, FL",1,rain
2018-11-25,"Tampa, FL",1,cloudy
2018-11-26,"St. Louis, MO",1,snow
2018-11-26,"Albany, GA",1,rain
2018-11-26,"Atlanta, GA",1,rain
2018-11-26,"Baltimore, MD",1,rain
2018-11-26,"Birmingham, AL",1,sunny
2018-11-26,"Boston, MA",1,rain
2018-11-26,"Charlotte, NC",1,rain
2018-11-26,"Colorado Springs, CO",1,sunny
2018-11-26,"Dallas/Fort Worth, TX",1,sunny
2018-11-26,"Denver, CO",1,sunny
2018-11-26,"Detroit, MI",1,snow & rain
2018-11-26,"Grand Rapids, MI",1,snow
2018-11-26,"Gulfport/Biloxi, MS",1,sunny
2018-11-26,"Jacksonville, FL",1,rain
2018-11-26,"Kansas City, MO",1,sunny
2018-11-26,"Los Angeles, CA",1,sunny
2018-11-26,"Minneapolis, MN",1,cloudy
2018-11-26,"Newark, NJ",1,rain
2018-11-26,"Philadelphia, PA",1,rain
2018-11-26,"Phoenix, AZ",1,sunny
2018-11-26,"Portland, ME",1,rain
2018-11-26,"Raleigh/Durham, NC",1,rain
2018-11-26,"Roswell, NM",1,sunny
2018-11-26,"San Antonio, TX",1,sunny
2018-12-31,"Charlotte, NC",1,rain
2018-12-31,"Chicago, IL",1,rain
2018-12-31,"Greensboro/High Point, NC",1,rain
2019-02-03,"New York, NY",1,sunny
2019-02-03,"Albuquerque, NM",1,sunny
2019-02-03,"Buffalo, NY",1,cloudy
2019-02-03,"Columbia, SC",1,rain
2019-02-03,"Dallas, TX",1,cloudy
2019-02-03,"Denver, CO",1,sunny
2019-02-03,"Des Moines, IA",1,cloudy
2019-02-03,"Fort Lauderdale, FL",1,sunny
2019-02-03,"Hartford, CT",1,sunny
2019-02-03,"Kansas City, MO",1,cloudy
2019-02-03,"Los Angeles, CA",1,rain
2019-02-03,"Minneapolis, MN",1,cloudy
2019-02-03,"Newark, NJ",1,sunny
2019-01-27,"Honolulu, HI",1,cloudy
2019-02-03,"Ontario, CA",1,rain
2019-02-03,"Phoenix, AZ",1,rain
2019-02-03,"Raleigh/Durham, NC",1,sunny
2019-02-03,"Sacramento, CA",1,rain
2019-02-03,"San Diego, CA",1,rain
2019-02-03,"San Francisco, CA",1,rain
2019-02-03,"Santa Barbara, CA",1,rain
2019-02-03,"Seattle, WA",1,rain
2019-02-04,"Atlanta, GA",1,cloudy
2019-02-04,"Austin, TX",1,cloudy
2019-02-04,"Baltimore, MD",1,sunny
2019-02-02,"Washington, DC",1,sunny
2019-02-02,"Tulsa, OK",1,cloudy
2019-02-02,"Seattle, WA",1,rain
2019-02-02,"San Juan, PR",1,sunny
2019-02-01,"Miami, FL",1,cloudy
2019-02-01,"San Antonio, TX",1,rain
2019-02-01,"Seattle, WA",1,rain
2019-02-01,"St. Louis, MO",1,sunny
2019-02-01,"Tampa, FL",1,cloudy
2019-02-02,"Detroit, MI",1,cloudy
2019-02-02,"Honolulu, HI",1,rain
2019-02-02,"Houston, TX",1,cloudy
2019-02-02,"Ithaca/Cortland, NY",1,cloudy
2019-02-02,"Killeen, TX",1,cloudy
2019-02-02,"Las Vegas, NV",1,rain
2019-02-02,"Long Beach, CA",1,rain
2019-02-02,"Madison, WI",1,cloudy
2019-02-02,"Minneapolis, MN",1,cloudy
2019-02-02,"New York, NY",1,sunny
2019-02-02,"Orlando, FL",1,rain
2019-02-02,"Philadelphia, PA",1,sunny
2019-02-02,"Raleigh/Durham, NC",1,sunny
2019-02-02,"Richmond, VA",1,sunny
2019-02-02,"San Diego, CA",1,rain
2019-02-02,"San Francisco, CA",1,rain
2019-02-02,"San Jose, CA",1,rain
2019-02-04,"Cleveland, OH",1,rain
2019-02-04,"Columbus, OH",1,rain
2019-02-04,"Dallas/Fort Worth, TX",1,sunny
2019-02-06,"Atlanta, GA",1,rain
2019-02-06,"Baltimore, MD",1,rain
2019-02-06,"Charlottesville, VA",1,rain
2019-02-06,"Cleveland, OH",1,rain
2019-02-06,"Fort Lauderdale, FL",1,sunny
2019-02-06,"Houston, TX",1,cloudy
2019-02-06,"Jacksonville, FL",1,sunny
2019-02-06,"Kansas City, MO",1,cloudy
2019-02-06,"Pasco/Kennewick/Richland, WA",1,sunny
2019-02-06,"Philadelphia, PA",1,rain
2019-02-06,"Phoenix, AZ",1,rain
2019-02-06,"Raleigh/Durham, NC",1,sunny
2019-02-06,"Rochester, MN",1,snow
2019-02-06,"San Diego, CA",1,rain
2019-02-06,"San Francisco, CA",1,sunny
2019-02-06,"San Jose, CA",1,sunny
2019-02-06,"St. Louis, MO",1,rain
2019-02-07,"Atlanta, GA",1,cloudy
2019-02-07,"Columbia, MO",1,rain
2019-02-07,"Dallas/Fort Worth, TX",1,rain
2019-02-07,"Fort Lauderdale, FL",1,sunny
2019-02-07,"Great Falls, MT",1,sunny
2019-02-07,"Houston, TX",1,rain
2019-02-07,"Nashville, TN",1,rain
2019-02-06,"Austin, TX",1,cloudy
2019-02-05,"West Palm Beach/Palm Beach, FL",1,sunny
2019-02-04,"Denver, CO",1,sunny
2019-02-05,"Tallahassee, FL",1,cloudy
2019-02-04,"Green Bay, WI",1,rain
2019-02-04,"Kahului, HI",1,no weather data
2019-02-04,"Lansing, MI",1,rain
2019-02-04,"Las Vegas, NV",1,rain
2019-02-04,"Lexington, KY",1,rain
2019-02-04,"Lihue, HI",1,cloudy
2019-02-04,"Minneapolis, MN",1,rain
2019-02-04,"Newark, NJ",1,sunny
2019-02-04,"Philadelphia, PA",1,sunny
2019-02-04,"Pittsburgh, PA",1,sunny
2019-02-04,"Salt Lake City, UT",1,cloudy
2019-02-05,"Atlanta, GA",1,cloudy
2019-02-05,"Boston, MA",1,sunny
2019-02-05,"Charlotte, NC",1,sunny
2019-02-05,"New York, NY",1,sunny
2019-02-05,"Newark, NJ",1,sunny
2019-02-05,"Philadelphia, PA",1,sunny
2019-02-05,"Phoenix, AZ",1,rain
2019-02-05,"Raleigh/Durham, NC",1,sunny
2019-02-05,"Salt Lake City, UT",1,snow
2019-02-05,"San Antonio, TX",1,cloudy
2019-02-05,"San Diego, CA",1,rain
2019-02-05,"St. Louis, MO",1,rain
2019-02-01,"Las Vegas, NV",1,sunny
2019-02-01,"Hartford, CT",1,sunny
2019-02-01,"Grand Rapids, MI",1,cloudy
2019-01-28,"Medford, OR",1,cloudy
2019-01-28,"Minneapolis, MN",1,snow
2019-01-28,"Missoula, MT",1,snow
2019-01-28,"Nashville, TN",1,rain
2019-01-28,"New Orleans, LA",1,sunny
2019-01-28,"Orlando, FL",1,rain
2019-01-28,"Philadelphia, PA",1,sunny
2019-01-28,"Roanoke, VA",1,sunny
2019-01-28,"San Antonio, TX",1,sunny
2019-01-28,"San Francisco, CA",1,cloudy
2019-01-28,"Seattle, WA",1,sunny
2019-01-28,"State College, PA",1,sunny
2019-01-28,"Tucson, AZ",1,sunny
2019-01-28,"Washington, DC",1,sunny
2019-01-29,"Albany, NY",1,snow
2019-01-29,"Atlanta, GA",1,snow & rain
2019-01-29,"Boise, ID",1,sunny
2019-01-29,"Burbank, CA",1,sunny
2019-01-29,"Charlotte, NC",1,rain
